貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2017-06-01 10:01:30+00:00,360450250740751_1311756422276791,"【小米Note 2 雙曲面商務旗艦 】
一面科技，一面藝術，6GB+128GB 全球版 限時優惠 NT$ 15,999 ▶️ bit.ly/2mkJs5i 

① 5.7 吋雙曲面 OLED 柔性螢幕
② Snapdragon™ 821 處理器性能版
③ 2256 萬超高像素相機
④ 全球版 6 模 37 頻，支援 CA",小米台灣 Mi Taiwan updated their cover photo.,326,6
2017-06-01 01:45:45+00:00,360450250740751_1310781349040965,小米Note 2 限時優惠活動，七天內購機用戶活動補償規則,小米台灣 Mi Taiwan published a note.,97,2
2017-05-31 23:30:00+00:00,360450250740751_1301747036611063,"【小米Note 2全球版 限時優惠NT$15,999🌎】
💡 採用SnapdragonTM 821性能版，快得超乎想像
💡 6GB記憶體＋128GB儲存空間，儲存更多生活精彩片段
💡 2256萬超高像素相機，捕捉每一刻的精采
💡 5.7吋雙曲面柔性螢幕，創新科技呈現藝術品般的美感 

科技上的極致，加上絕美雙曲面，小米Note 2獲得無數媒體的高度讚賞！限時優惠 NT$15999，把握機會掌握旗艦，今天上午10點開賣 👉 bit.ly/2pVUj8f",,483,15
2017-05-31 02:30:00+00:00,360450250740751_1305393639579736,"收假後的第一天總會有星期一症候群，懶懶不想動，先提筆劃個 米家掃地機器人暖暖身😁

更重要的是今天，就是今天！！中午12點 mi.com 米家掃地機器人開賣！",小米台灣 Mi Taiwan shared 米家台灣 MIJIA Taiwan's video.,271,0
2017-05-30 04:37:00+00:00,360450250740751_1305806156205151,"小米台灣祝大家端午節佳節快樂～
做個小調查，你喜歡吃北部粽、南部粽、客家粽還是＿＿＿？",,492,6
2017-05-29 03:58:00+00:00,360450250740751_1303858373066596,"【 紅米Note4X 3GB+32GB 香檳金開賣 ✨】
多彩金屬機身外觀時尚，5.5吋 Full HD高畫質螢幕精采出色。
濃而不烈的香檳金色，是不是最能展現你的低調時尚？👏

紅米Note4X 3GB+32GB 香檳金 5/31 後天中午 mi.com 開賣！",,633,19
2017-05-28 04:26:00+00:00,360450250740751_1305814596204307,"【 新品登場 ⭐️ 小米2 Port USB充電器，多一個接口，分享更方便！】
插座已被各種的 USB 充電器佔據？外出旅行總覺得帶的充電器不夠用？ 小米 2 Port USB 充電器幫你解決這個小尷尬，可同時為兩台裝置充電，支援QC 3.0，充電更有效率，速度更快！ 

留言@你想跟他共用小米2 Port USB充電器的那個人，就抽5個新品！ 6/1截止

週四 6/1 中午 mi.com 首賣 🌟 bit.ly/2rODP2M",,2457,609
2017-05-27 04:21:00+00:00,360450250740751_1297955333656900,"【連假出遊必備  小米自拍桿線控版 】
自拍首要呈現自己最美的角度，#小米自拍桿線控版 僅132g重，無需連接藍牙，隨插即用，一鍵自拍！一體成型270度旋轉設計，換個角度，發現更美的自己！😉",,317,1
2017-05-26 03:51:00+00:00,360450250740751_1272359736216460,#10000小米行動電源2代 雙向快充，5.0V 2.0A、9V/ 12V 18W輸入，大幅縮短充滿自己的時間，讓你的行動真正地不受“電”的限制，隨時隨地擁有滿滿電力！,,400,2
2017-05-25 11:30:41+00:00,360450250740751_1304305999688500,"【小米Max 2全面升級💥】6.44吋窄邊框大尺寸螢幕、全金屬機身、5300mAh超大電量、4GB記憶體。✊
你心動了嗎？😍😍😍",小米台灣 Mi Taiwan shared Henman Lee 李佳峰's post.,786,0
2017-05-25 04:02:00+00:00,360450250740751_1302890579830042,"小米 x 愛奇藝讓你端午不無聊！🙌
端午連假不追劇要做啥呢？#小米盒子 隨盒贈送愛奇藝 VIP季卡(價值NT$ 657)，立即享受大螢幕上的追劇快感！你正在追哪幾部戲呢？🙋",,259,6
2017-05-24 04:13:00+00:00,360450250740751_1164516157000819,"#小米圈鐵耳機Pro 25道工序打造金屬音腔，每一處細節都精心打磨，一體成型鑽石切割、細密 CD 紋雕刻...，堅持專注於每個細節，這是小米圈鐵耳機 Pro 對音樂的講究，對產品的執著。

你也有這件耳朵上的藝術品嗎？ 快來秀出你的小米圈鐵耳機Pro美照！",,221,3
2017-05-23 04:05:16+00:00,360450250740751_1300546336731133,"你知道 #米家掃地機器人 會說話嗎？！
台灣甜美女聲、機器人、兒童、後宮嬪妃...隨你心情轉換。
做個調查，你還希望有誰的語音包呢？ 

不要忘了，今天中午 mi.com 米家掃地機器人開賣！",,487,18
2017-05-22 04:04:00+00:00,360450250740751_1255965014522599,"玻璃材質，一面夜晚，一面光明。拿起 #小米Note2雙曲面，顯得優雅神祕。128GB 全球版支援全球主流頻段，帶著小米Note 2，在世界各地都可以享受高速4G網路。
限時優惠，買就送 10000小米行動電源 2！
旅行出差好夥伴 🌎  bit.ly/2pVUj8f",,498,3
2017-05-21 04:39:00+00:00,360450250740751_1165870613532040,#小米多功能都市休閒胸包 裝進你的所有隨身物品，太陽眼鏡、平板、手機、筆記本跟行動電源，哪些東西是你出門一定會帶的呢？,,500,7
2017-05-20 04:27:00+00:00,360450250740751_1297879410331159,"今天520，你想跟誰說我愛你？
用小米手環表達情意，和最愛的人，一起走過每一步。
@你愛的那個人，讓他知道你的心意❤️
#甜蜜520",,453,5
2017-05-19 08:09:00+00:00,360450250740751_1297899436995823,"【 慶祝🎉小米行動電源銷量破200萬 感恩回饋只到今晚10點⚡️ 】
小米行動電源三年內在台銷量突破200萬個！感恩回饋價NT$265起～快把握機會，送禮自用兩相宜。活動只到今天 5/19晚上 10點，想要好用又有設計感的小米行動電源就是現在！bit.ly/2qqOctA",小米台灣 Mi Taiwan added 3 new photos.,1291,19
2017-05-19 02:56:00+00:00,360450250740751_1296859577099809,"趕快@朋友提醒，#米家掃地機器人 今天中午 mi.com 開賣！
你家的清掃路徑地圖長怎麼樣呢？ 已經入手 #米家掃地機器人 的米粉們分享一下吧～",小米台灣 Mi Taiwan shared 米家台灣 MIJIA Taiwan's photo.,371,0
2017-05-18 04:20:00+00:00,360450250740751_1295322833920150,"#紅米Note4X 弧線金屬機身、磨砂黑極簡質感，搭配你身上的每一件物品，讓你更酷帥出眾！
下週二 5/23 中午 mi.com 紅米Note 4X 4GB+64GB 磨砂黑、櫻花粉開賣！",小米台灣 Mi Taiwan with 陳姵蓉 and Tsai Yu-chi.,517,16
2017-05-17 04:36:00+00:00,360450250740751_1295324257253341,"#小米行動電源20000 兩人出行，一個就夠了！
@你的兄弟/姐妹/閨蜜/好友，告訴他們好消息，小米行動電源銷量破200萬感恩回饋慶，小米行動電源 20000 限時NT$755，下手要快⚡️

小米行動電源NT$265起 bit.ly/2qqOctA 
感恩回饋活動時間：5/16 10:00 -5/19 22:00 
✨ 小米行動電源在台大事記 bit.ly/2r8YalY",,678,29
2017-05-17 04:11:00+00:00,360450250740751_1291422927643474,"早上爬不起來怎麼辦？小米手環 2 鬧鐘提醒，最多可設定10個鬧鐘，敲擊手環即可停止鬧鐘。
還想賴床多睡一會兒～～只要觸摸手環就會停止震動，10分鐘後繼續震動喚醒你💁🏻",,564,11
2017-05-16 04:08:00+00:00,360450250740751_1294346874017746,"【 慶祝 #小米行動電源 銷量破200萬 分享抽電源⚡️ 】
從2014年開始在台銷售的小米行動電源銷量突破200萬個！
感恩回饋價NT$265起， 分享此文+留言你擁有哪些小米行動電源？ 就抽3名幸運米粉，送最新小米行動電源10000 2代！

感恩回饋活動時間：5/16 10:00 -5/19 22:00 bit.ly/2qqOctA
 
✨  小米行動電源在台大事記 bit.ly/2r8YalY

抽獎5/19 22:00截止！",,4081,2790
2017-05-16 02:01:47+00:00,360450250740751_1294347300684370,小米行動電源大事記,小米台灣 Mi Taiwan published a note.,272,5
2017-05-15 04:18:00+00:00,360450250740751_1165868340198934,小米方盒子藍牙喇叭，簡約設計、俐落有型。小身材爆發出超凡能量，讓你聽音樂或看電影都能享受到極佳音質 🎶,,399,5
2017-05-14 03:47:00+00:00,360450250740751_1291311114321322,"母親節想讓媽媽的身體更健康，送她小米手環; 讓媽媽少操勞、多享福，送她米家掃地機器人; 讓媽媽享受看劇的幸福，送她小米盒子; 讓媽媽體驗科技生活的便利，送她一支紅米Note 4X。
但讓媽媽最開心的是你陪她走的每一步、陪她看的每一齣劇、打給她的每一通電話。
上一次跟媽媽說「我愛你」是什麼時候呢？
祝每一位媽媽 #母親節快樂 ❤️  
#HappyMothersDay",,410,6
2017-05-13 04:24:00+00:00,360450250740751_1288542547931512,"#小米運動藍牙耳機 不只聽音樂，還具備藍牙4.1自動降噪功能，清晰通話；採用分離式線控設計，通話、音樂隨心切換。
@那個你想""無線“聊天的朋友吧！",小米台灣 Mi Taiwan with 許秀梅 and 呂淑娟.,378,6
2017-05-12 04:25:00+00:00,360450250740751_1291300010989099,"【 小米路由器 3 】
✔️  4天線高效能，覆蓋更廣、訊號更強
✔️  1167Ｍ傳輸速率，802.11ac雙頻併發，更流暢的上網體驗
✔️  128MB超大Flash，一般路由器的8倍，不僅支援多部裝置連接上網，也保護裝置更穩定的運行 

跟好友分享 #小米路由器3 的關鍵數字，更快更強，不止四天線！",,383,8
2017-05-11 04:09:00+00:00,360450250740751_1288625524589881,"神秘的黑、高貴的黑、深邃的黑、科技的黑，紅米Note 4X磨砂黑，黑得漂亮！今天來拍漂亮的黑，用你的鏡頭說出最觸動你的黑色之美。

下週二 5/16 mi.com 紅米Note 4X 4GB+64GB 磨砂黑、櫻花粉開賣！",,558,15
2017-05-10 04:26:00+00:00,360450250740751_1288690617916705,"【 10000 小米行動電源 QC3.0 高配版】 
採用來自 ATL / 力神 供應商的高密度鋰聚合物電芯，雙向快充，為你的手機、平板、數位相機提供超乎想像的續航力！
快速充飽自己，用 18W 快速充電器為行動電源充滿電只要3.5小時⚡️",,624,8
2017-05-09 01:58:00+00:00,360450250740751_1287679434684490,"錯過了櫻花季？ 沒關係，有了紅米Note 4X櫻花粉隨身相伴，天天都是繽紛花季🌸

今天中午 mi.com 紅米Note 4X 櫻花粉4GB+64GB 開賣！",小米台灣 Mi Taiwan with Rebecca Huang.,560,14
2017-05-08 04:21:00+00:00,360450250740751_1287404571378643,"【 米家掃地機器人 30天熱賣 15000台 🎉 】
米家掃地機器人4月6日米粉節首賣以來，上市一個月熱銷15000台，口碑好評不斷，根據先前市場透露訊息推估，台灣去年掃地機器人全品牌年銷量約為10萬台，米家掃地機器人熱銷情況超乎預期，小米已經緊急向工廠追加訂單希望滿足所有消費者需求！ 

感謝米粉熱情支持，分享這個好消息＋留言@朋友  
「米家掃地機器人 30天熱賣 15000台 🎉  明天中午 mi.com 開賣！」，抽米家掃地機器人一台 ＆ f碼三個！明天中午截止",,6192,5129
2017-05-07 04:33:00+00:00,360450250740751_1280484455403988,"【 紅米小遊戲 測試你的色感 】
找出紅米Note 4X手機桌布顏色不同的那個色塊。
分享給朋友一起玩，你陣亡在第幾張？",小米台灣 Mi Taiwan added 9 new photos.,249,7
2017-05-06 05:12:35+00:00,360450250740751_1282069051912195,"小米盒子 送 愛奇藝台灣站 會員季卡(價值NT$657），在大螢幕上享受熱播戲劇，不管是日韓還是台陸戲劇，一次看個夠！

來聊聊吧，你最近在追哪一齣劇呢？",,316,3
2017-05-05 04:50:38+00:00,360450250740751_1283115751807525,"看看小女孩怎麼用 #米家掃地機器人 輕鬆打掃家裡，掃掉所有煩心事 😄
下週二 5/9 中午 mi.com 開賣！ 
最新米家及生態鏈產品相關資訊盡在 米家台灣 MIJIA Taiwan",小米台灣 Mi Taiwan shared 米家台灣 MIJIA Taiwan's video.,452,0
2017-05-04 03:53:00+00:00,360450250740751_1280475242071576,"我曾有過兩次心動，一次是看這個世界，一次是看到你。
 ＃紅米Note4X  櫻花粉色實拍照，美嗎？
喜歡請按讚，統計一下誰想要 ❤️  

下週二 5/9 中午12點 mi.com 4GB+64GB 櫻花粉開賣！",小米台灣 Mi Taiwan added 6 new photos.,1034,23
2017-05-03 04:06:00+00:00,360450250740751_1279656885486745,"【 小米網熱賣 4月Top5 】
小米網暢銷熱賣商品報你知！
4月熱賣冠軍— 經典小米手環 2，和你走過每一步🏃🏻
Top 2、3 由最新的 10000小米行動電源 2 及容量最大的小米行動電源 20000 奪下。
Top 4則是米粉節首賣以來，大受好評的米家掃地機器人 
Top 5是最實用的小米4 Port USB充電器
Top 5你擁有哪些呢？",小米台灣 Mi Taiwan added 3 new photos.,804,17
2017-05-02 04:14:00+00:00,360450250740751_1279259722193128,"收假回來，聽點音樂來振奮精神！
小米膠囊耳機，獲2017德國iF設計大獎，擁有嬰兒奶嘴級矽膠的耳塞，觸感舒適柔軟，帶來一整天的好心情 😌  bit.ly/2pzBEzF",,379,2
2017-05-01 04:08:00+00:00,360450250740751_1273734709412296,"以前，要在手機上或是電腦上看 YouTube，
現在接上小米盒子，不管是 Youtube、Netflix、愛奇藝，還有更多你喜歡的 APP，全部都可以搬上大螢幕。
你最常用  #小米盒子 看什麼呢？
分享一下吧～",,414,7
2017-04-30 04:52:00+00:00,360450250740751_1272358119549955,"猜猜這張圖裡面有多少小米產品呢？ 眼尖的你應該知道，答案是______
分享或Tag朋友一起加入挑戰！",,298,26
2017-04-29 04:21:00+00:00,360450250740751_1271252506327183,嬌小玲瓏的小米指環支架，搭配360度可調轉盤及180度翻轉指環，大小螢幕都讓你完美一手掌握！bit.ly/2p7zQiQ,,352,5
2017-04-28 10:23:00+00:00,360450250740751_1273704096082024,"【《老九門》戶外盜墓密室  抽紅米Note 4X】
老九門活動又來啦，多彩金屬、超長續航的紅米Note 4X不僅玩老九門手遊不停歇，現在還有現場戶外盜墓密室活動，邀你來參加，在現場也可以用紅米Note 4X玩遊戲！

公開分享本文＋留言@3位好友組隊參加戶外盜墓密室，就抽好禮：
※紅米Note 4X-老九門指定手機　1名
※老九門獨家限量公仔-尹新月　   1名
　　
留言範例「@二月紅@張啟山@尹新月跟我一起參加台北場的《老九門。探終極》」5/14截止！
　　　　
─────☑《老九門》戶外盜墓密室怎麼玩？─────
【參加資格】出示老九門正版手遊角色畫面(如圖所示)
【所需時間】15-20分鐘/場
【人數需求】6人/場
　　　
─────☑哪裡玩？─────
【全台場次】​4/28~4/30台北場-松菸文創廣場、5/5~5/7台中場-草悟道、5/12~5/14高雄場-草衙道
【開放時間】12:00至18:00 (唯4/28日之場次16:00開放)
　
─────☑好好玩！─────
🔸每日限量30組，一旦錯過就不再
🔹前8組闖關成功，送老九門好禮
🔸參與《老九門 探終極》送虛寶獎勵
🔹等待闖關不無聊，抽獎拍照滿足你",小米台灣 Mi Taiwan shared 老九門 - 盜墓筆記前傳正版手遊's video.,274,4
2017-04-28 04:10:00+00:00,360450250740751_1273706982748402,"【 買小米Note 2雙曲面商務旗艦 🌏 送小米行動電源10000 2代 】
Snapdragon™ 821 性能版、6GB記憶體 + 128GB儲存空間，滿足所有需求。支援全球主流頻段及台灣全頻段，6 模 37 頻，在世界各地都能使用當地高速的 4G 網路....創新的科技加上藝術品般的工藝，這就是為你打造的高階商務旗艦手機 。

5/1 中午12點 mi.com 開賣！
買小米Note 2雙曲面商務旗艦 🌏 送小米行動電源10000 2代(價值NT$495) 給你出差全球的滿滿能量 ⚡️ bit.ly/2mkJs5i",,424,5
2017-04-27 04:23:00+00:00,360450250740751_1270346443084456,"【 小米頭戴式耳機  輕鬆版 】
一眼看到就怦然心動：青春的配色、極簡的外觀、舒適柔軟材質、封閉式音腔設計，保留音樂的原汁原味。清新的綠色、亮眼的橙色、乾淨的白色哪一色最吸引你呢？ bit.ly/2q9pZGT",,562,10
2017-04-26 04:13:00+00:00,360450250740751_1271246169661150,"【 小米路由器Pro  全新一代的智慧家庭中心 】
全新鋁合金設計，4X4全向性天線，擴大覆蓋面積，成為全新一代家庭的智慧中心。外觀沉穩並保有極簡科技感，居家環境有他更出眾！

你都把路由器放在哪裡呢？",,261,3
