貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2017-06-19 10:00:00+00:00,1403439883268756_1937263683219704,"【他們都愛用OPPO】
OPPO R11明星O粉來推薦之OPPO守護大使—林宥嘉 Yoga Lin

身為OPPO守護大使，當然也要來守護新機 R11，想知道男神一秒變超級男神的祕密嗎？以及OPPO手機有什麼魅力讓林宥嘉愛不釋手呢？快來看看宥嘉說了什麼吧！

#OPPOR11 #前後2000萬",,1066,33
2017-06-19 08:30:00+00:00,1403439883268756_1937239819888757,"謝謝Mobile01，提供第一手3C消息，蒐集最齊全科技資訊！
6月21日，OPPO R11台灣發表會，和你不見不散！

#OPPOR11 #前後2000萬",,341,4
2017-06-19 07:30:00+00:00,1403439883268756_1937240429888696,"感謝 SOGI 手機王，最大手機資訊網站，資訊清晰又透明！
6月21日，OPPO R11台灣發表會，和你不見不散！

#OPPOR11 #前後2000萬",,401,4
2017-06-19 06:30:00+00:00,1403439883268756_1937262143219858,"謝謝Yahoo奇摩購物中心，流行時尚的購物天堂，最能買到時尚至美手機！
6月21日，OPPO R11台灣發表會，和你不見不散！
#OPPOR11 #前後2000萬",,281,1
2017-06-19 05:30:00+00:00,1403439883268756_1937237719888967,"感謝udn買東西，最懂你的購物網站，最貼心的服務品質！
6月21日，OPPO R11台灣發表會，和你不見不散！

#OPPOR11 #前後2000萬",,291,4
2017-06-19 04:05:00+00:00,1403439883268756_1937235283222544,"感謝 PChome 24h購物 ，購物最速神話，好手機當天就拿到！
6月21日，OPPO R11台灣發表會，和你不見不散。

#OPPOR11 #前後2000萬",,414,4
2017-06-18 12:20:00+00:00,1403439883268756_1935603636719042,"OPPO R11 與高通聯合定製影像處理器。不僅首發高通660移動平台，相比高通653,——CPU性能提升20%，保持了更出色的續航表現；而且首次在Qualcomm600層級實現了對頂級Spectra 160 ISP的支援，首次採用HVX技術，堪比單眼的拍照成像處理。

倒數3天，即將登台！轉分享贏OPPO原廠自拍桿1個！
#OPPOR11 #前後2000萬",,915,171
2017-06-18 10:00:00+00:00,1403439883268756_1935591740053565,"【他們都愛用OPPO】
OPPO R11 明星O粉來推薦之跨界王— 黃子佼篇

在演藝界最懂3C、在3C界最妙語連珠的佼哥，使用R9s後已經讚不絕口了，更期待R11的強大雙鏡頭功能，快來看看佼哥這次又說出什麼金句了！
#OPPOR11 #前後2000萬",,1541,80
2017-06-18 08:00:00+00:00,1403439883268756_1936706429942096,"謝謝校花點點名（School Beauty），集結全台最正校花，網羅全球愛美青年。
6月21日，OPPO R11台灣發表會，和你不見不散！

#OPPOR11 #前後2000萬",,403,16
2017-06-18 07:00:00+00:00,1403439883268756_1936706089942130,"感謝LiTV線上影視，正版影視資源，超清拍照畫質。
6月21日，OPPO R11台灣發表會，和你不見不散。

#OPPOR11 #前後2000萬",,406,10
2017-06-18 06:00:00+00:00,1403439883268756_1936709186608487,"感謝SET 三立電視台和綜藝玩很大Mr.Player，好節目不中斷，好照片更清晰。
6月21日，OPPO R11台灣發表會，和你不見不散！

#OPPOR11 #前後2000萬",,519,9
2017-06-18 05:00:00+00:00,1403439883268756_1935600366719369,"感謝 KKBOX 的大力支持！享受音樂不間斷，前後拍照更清晰。
OPPO R11，6月21日台灣發表會，和你不見不散！

#OPPOR11 #前後2000萬",,466,11
2017-06-18 04:00:00+00:00,1403439883268756_1936681379944601,"感謝好朋友金馬影展 TGHFF，華語電影的至高榮譽，拍照手機的不二選擇。
6月21日，OPPO R11台灣發表會，和你不見不散！

#OPPOR11 #前後2000萬",,542,17
2017-06-18 02:56:02+00:00,1403439883268756_1936668193279253,"感謝老朋友FC Barcelona的祝福！ForçaBarça, ForçaOPPO.
6月21日，OPPO R11台灣發表會，和你不見不散！

#OPPOR11 #前後2000萬",,426,7
2017-06-17 12:30:00+00:00,1403439883268756_1935597416719664,"OPPO R11擁有2000萬畫素美顏自拍鏡頭，為你打造更自然、完美的自拍照，人像更唯美、自然，背景更柔和！

還有4天，旋風登台！轉分享贏OPPO原廠自拍桿1個！
#OPPOR11 #前後2000萬",,1618,287
2017-06-17 09:00:00+00:00,1403439883268756_1934971370115602,"【他們都愛用OPPO】
OPPO R11 明星O粉來推薦之夜貓DJ Dennis 丹尼斯 - WOW show篇

Wowww~一聽這個開場白，就知道是夜貓Dennis來了，從R7 Plus到R9 Plus機不離身，喜歡打籃球、拍影片的他特別偏愛OPPO大螢幕的手機，現在全新拍照手機R11 就要在6月21日在台灣發表了，前後2000萬拍照更清晰，快看看他都說什麼了~~

#OPPOR11 #前後2000萬",,1005,35
2017-06-17 06:00:00+00:00,1403439883268756_1935633786716027,"連型男主廚 Jacko蔣偉文也來比前後2000萬了! 
快加入一起比手勢✌️✌️抽全台第一支R11吧~！

活動網址看這邊 ➡️ https://goo.gl/HjV5X1

#OPPOR11 #前後2000萬",,694,8
2017-06-17 03:00:00+00:00,1403439883268756_1935558913390181,"OPPO R11專業的人像模式，景深效果讓人像更清晰，為你捕捉每一個迷人的瞬間。

#OPPOR11 #前後2000萬",,630,10
2017-06-16 13:30:00+00:00,1403439883268756_1935595500053189,"OPPO R11 這次的外觀又更升級！微縫天線2.0，“小蠻腰身”設計，細膩柔順的金屬質感，特別是曲面金屬設計，更加貼合掌心，讓人愛不釋手！

還有5天，強勢登台！轉分享本貼文贏OPPO原廠自拍桿1個！
#OPPOR11 #前後2000萬",,1670,355
2017-06-16 11:00:00+00:00,1403439883268756_1934965420116197,"【他們都愛用OPPO】
OPPOR11 明星O粉來推薦之知名主持人Jacko蔣偉文篇

從 Find 7開始就成為了OPPO手機的忠實愛用者，可謂是OPPO來台後第一批明星O粉了，去年也換了這一刻更清晰的R9s，在使用和拍照上都越來越得心應手，現在聽說全新拍照手機R11在6月21日就要發表了，快來看看型男主廚Jacko又會怎麼評價呢？

#OPPOR11 #前後2000萬",,1280,30
2017-06-16 08:38:50+00:00,1403439883268756_1935573656722040,"就決定是你了! 
恭喜以下O粉將被邀請至 #前後2000萬 #OPPOR11 氣勢登台新品發表會! 

正選: 
溫O浰/ 許O陞/ 林O興/ 彭O傑/ 胡O誌/ 張O嵐/ 李O男/ 江O鉦/ 黃O潔/ 古O玉/ 蔡O/ 林O庭/ 李O宸/ 萬O堂/ 余O潔/ 王O賢/ 曹O瑀/ 林O竹/ 楊O婷/ 林O君

備選: 
劉O穎/ 楊O伶/ 廖O君/ 王O蓁/ 黃O達/ 陳O賢

*獲選的O粉請保持電話暢通，將有專人與你聯絡，6月19日15:00前未聯繫上視同棄權",,616,5
2017-06-16 01:34:29+00:00,1403439883268756_1934892183456854,O編深入一線、實地考察，直擊OPPO R11生產過程,OPPO published a note.,368,10
2017-06-15 13:00:11+00:00,1403439883268756_1935015486777857,"OPPO R11採用1600萬廣角+2000萬長焦超清雙鏡頭，細節更完美、拍照更清晰。

還有6天，氣勢登台！轉分享本貼文贏OPPO原廠自拍桿1個！
#OPPOR11 #前後2000萬",,1266,149
2017-06-15 10:27:13+00:00,1403439883268756_1934965543449518,"大家都在比前後2000萬，那你呢? 快來一起參加吧! 比出2000萬手勢就有機會獲得全台第一支R11！~
活動網址看這邊➡️ https://goo.gl/HjV5X1

（圖為參賽者照片精選）

#OPPOR11 #前後2000萬",,714,11
2017-06-15 07:28:11+00:00,1403439883268756_1934896940123045,"【OPPO R11實機圖】

這次的R11你是喜歡金色、黑色還是玫瑰金呢？

#OPPOR11 #前後2000萬",OPPO added 3 new photos.,1617,67
2017-06-14 12:30:00+00:00,1403439883268756_1934354950177244,"【OPPO校花小教室 夢幻分身術】
美美的校花，居然還會分身術？沒錯，只要使用OPPO手機內建的雙重曝光功能，再請好朋友幫忙拍照，就可以擺出一個人無法完成的動作，比如說想要自己手比大愛心、想要跳躍擊掌...，簡單幾個步驟就能完成！
#OPPO小教室
#校花點點名",,902,36
2017-06-14 02:57:21+00:00,1403439883268756_1934200320192707,,OPPO updated their profile picture.,685,4
2017-06-13 10:48:48+00:00,1403439883268756_1933727976906608,"611 OPPO Taiwan三週年， 三台 #OPPOR11 送給你!

為歡慶 OPPO在台灣成立三週年，OPPO粉絲頁要回饋廣大O粉啦~~現在你拍照比出 #前後2000萬 手勢，OPPO就送你全台灣第1支R11(共三名)！

參與方式:
 完成以下4步驟，即報名成功。
1.按讃：加入成為OPPO(TW) 粉絲
2.文字+ Tag兩名好友:「OPPO R11 氣勢登台 @好友1、 @好友2 快跟我一起比出前後2000萬，就有機會獲得全台第一支R11 #OPPOR11 #前後2000萬」
3.拍照片+發文: 拍照比出前後2000萬(雙手前後YA，如照片所示) 再貼文至自己個人頁面 (貼文需設公開)
4.記得再回到本活動貼文留言區，Po出發文的截圖喔~

開獎時間: 分別會在6/20、6/27、7/4 這三天的17:00各公佈一名得獎粉絲(活動期間將選出三名幸運兒)",,8369,795
2017-06-13 08:51:43+00:00,1403439883268756_1933686926910713,"大家還記得三年前的611是什麼日子嗎？

 今年的611 R11來了！敬請期待稍晚帶給大家的驚喜~",,1266,13
2017-06-12 03:30:00+00:00,1403439883268756_1933014100311329,"#OPPOR11 來了，OPPO Taiwan為回饋廣大台灣O粉長期以來的支持，這次不會讓大家久等，台灣會無縫銜接在6/21發表最新手機OPPO R11。

想第一時間體驗 #前後2000萬 的全新拍照手機嗎？想要親臨現場獲得一手消息？那就別再猶豫了，馬上點擊報名>>https://goo.gl/forms/uvSPJLFhtP5txbHb2

【招募時間】：即日起至6/15 23:59前

【公佈時間】：6月16號16點前，在 OPPO粉絲頁貼文進行公佈

【報名方式】：1、進入https://goo.gl/forms/Jug2G0F2ad6DQsM63，填寫資料完成報名；
2、本次共招募20名粉絲，公佈名單後會有專人與您聯繫，請保持電話暢通。",,1189,49
2017-06-11 04:00:00+00:00,1403439883268756_1931907840421955,"OPPO R11全台齊亮相，即將氣勢登台，粉絲有看到也可以拍照、留言告訴我們位置喔，並於6/15號隨機抽出一位獲得精美小禮物！
#OPPOR11 #前後2000萬",OPPO added 5 new photos.,2072,86
2017-06-10 12:00:00+00:00,1403439883268756_1932080463738026,"剛剛收到O編一號，人在「反正都精彩 浙江衛視 X OPPO年中盛典發表會」的現場照片，真的是讓人好期待啊，不只有眾星雲集的表演，還有精彩OPPO R11發表會，現場正在倒數計時中，O粉們，我們不見不散！
【20:30】浙江衛視直播
【21:00】網路直播：
OPPO官網：http://hd.oppo.com/2017/R11/index.html
騰訊：https://goo.gl/sB5gZO
愛奇藝：https://goo.gl/YYsY1c
#OPPOR11 #前後2000萬",OPPO added 4 new photos.,903,23
2017-06-10 06:01:15+00:00,1403439883268756_1931906620422077,"更細膩的金屬觸感，更流暢的微縫天線2.0，更柔美的曲面金屬。
6/21，全新OPPO R11即將氣勢登台。
#OPPOR11 #前後2000萬",,4641,405
2017-06-09 14:25:26+00:00,1403439883268756_1931554793790593,OPPO R11 前後2000萬 拍照更清晰,OPPO updated their cover photo.,1810,66
2017-06-09 08:53:32+00:00,1403439883268756_1931415393804533,"大家看完圖文直播後，是不是很期待新品呢？
OPPO R11 台灣的粉絲們不必久等，將會以無縫銜接的速度，氣勢登台，感受更加清晰的世界！
#OPPOR11 #前後2000萬",,1867,86
2017-06-09 05:30:00+00:00,1403439883268756_1931320900480649,OPPO最新拍照手機，今天下午三點半就要在深圳發表上市啦，身為O編當然不能錯過這重大盛事，而且還有OPPO論壇獨家線上圖文直播，你還不趕緊一起來嗎？：http://community.oppo.com/tw/forum.php?mod=oppo_viewthread&tid=9402,,1349,31
2017-06-08 12:23:00+00:00,1403439883268756_1930946827184723,"【OPPO校草小教室 畫中畫更迷人】
O編來分享男孩拍照小教學，有時候自拍會有一點點害羞，這時候就可以透過畫中畫拍照的方式，讓整個畫面看起來自然又帥氣，而且大廣角還能夠讓朋友一起入鏡喔，一起來學學吧！
#OPPO小教室
#校花校草點點名",,472,8
2017-06-08 03:48:16+00:00,1403439883268756_1930829217196484,"特別的驚喜~約不約？

近期重磅消息請密切關注及追蹤OPPO論壇和OPPO粉絲團唷！",,556,2
2017-06-07 12:00:00+00:00,1403439883268756_1930507713895301,"【OPPO校花小教室 塗鴉更有趣】
校花小教室連發，OPPO手機功能讓拍照變得更有趣，教你如何揮灑創意，又能呈現美美的自拍，想想可愛的女孩，再搭配上有趣的塗鴉，看起來就讓人更想疼愛了吶！喜歡塗鴉的O粉們，也可以留言成功的塗鴉照片讓O編看看喔~
#OPPO小教室
#校花點點名",,590,29
2017-06-06 12:00:00+00:00,1403439883268756_1930000280612711,"【OPPO校花小教室 製作獨家GIF動畫】
客座小編校花又來了，這次帶來有趣的GIF動畫，下樓梯拍出來像是倒退上樓梯，想要有俏皮的甜甜飛吻，飛一次不夠，那就多飛幾次，你也有玩出GIF檔的心得嗎？快來跟O編分享！
#OPPO小教室
#校花點點名
#校花跳躍好青春R",,872,29
2017-06-06 09:50:00+00:00,1403439883268756_1929965093949563,"OPPO R9s 帶你看看墨爾本，隨手拿著搭配1600萬的畫素，與F1.7超大光圈的拍照手機，走在國外的街頭，都讓人感到格外的沁新放鬆呢～
#OPPOR9s #墨爾本
Photo by 榨菜蛋花湯湯湯",OPPO added 5 new photos.,475,4
2017-06-05 13:05:20+00:00,1403439883268756_1929507180662021,"#攝影達人 鏡頭下的 #KickerPick 少年~

 拍攝動態影像一直是手機界的難題之一，沒有幾年練就的“金鐘罩鐵砂掌”很難拍出好看的作品。OPPO R9s Plus配備了OIS+光學防手震主鏡頭，拍照和錄影都有防手震效果是個不小的驚喜，甚至不用調整成專業模式，就能拍出飛翔的滑手。

#OPPOR9sPlus #張逸帆",OPPO added 6 new photos.,263,3
2017-06-05 01:52:28+00:00,1403439883268756_1929297780682961,"6月的第一個星期一，拍下身邊的綠意盎然，給自己一份好的Green心情吧！

#OPPOR9s",,638,3
2017-06-04 11:34:00+00:00,1403439883268756_1928467277432678,"R9s Plus雖然有6吋的超大螢幕，卻輕薄圓潤，連女孩也可以輕鬆掌握，有使用R9s Plus的水水嗎？

#OPPOR9sPlus #這一刻更清晰",,1171,17
2017-06-04 04:09:00+00:00,1403439883268756_1928460537433352,"OPPO R9s系列首家獨創微縫天線設計，撥動你心中的琴弦~

#OPPOR9s #OPPOR9sPlus",,806,6
2017-06-03 10:56:55+00:00,1403439883268756_1928460280766711,"週末下班O編陪你聊，你習慣把手機放在哪裡呢？

裝口袋、放包裡、還是？",,1003,4
2017-06-03 06:10:43+00:00,1403439883268756_1928373457442060,"許多O粉都對於A57很好奇，想知道拍照效果、指紋解鎖等功能，就來看看 LPCOMMENT 詳細介紹高CP值的A57，擁有那些特色吧！
>>https://lpcomment.com/2017/05/03/oppo-a57-unboxing/",,1019,14
2017-06-02 05:46:39+00:00,1403439883268756_1927885414157531,"風大雨大，願粉絲們一切平安啊！

Shot With R9s Plus，Photo Credit：張逸帆.",,561,4
2017-06-01 02:31:38+00:00,1403439883268756_1927395717539834,"OPPO Camera Phone冠名贊助田馥甄《如果PLUS》巡迴演唱會，這麼用心的演唱會一定要支持阿，大家期待嗎？
#演唱會跟R9s都有Plus #絕對是巧合吶 #高雄見",OPPO shared 田馥甄 Hebe's post.,539,0
2017-05-31 10:23:53+00:00,1403439883268756_1927022924243780,#OPPOR9s 和 #OPPOR9sPlus 你更想去選哪一個？可以跟我們來聊聊~,,1355,18
2017-05-30 12:56:00+00:00,1403439883268756_1924711257808280,"夜深躺床上看手機不要忘了打開護眼模式喔~

OPPO手機特有護眼模式功能，過濾不同比例的藍光，長時間滑手機，眼睛不疲勞！

#開啟護眼更舒視",,928,26
2017-05-30 09:08:39+00:00,1403439883268756_1926510720961667,O編端午去台南晃晃，你們咧？,OPPO added 7 new photos.,430,0
2017-05-30 04:00:00+00:00,1403439883268756_1924667467812659,聽說端午節有南北粽之分？不知道大家喜歡吃偏甜的、還是偏鹹的口味呢？O編自己是比較喜歡吃甜甜的粽子啦，也祝大家端午節安康喔～,,452,12
